ano_eleicao,sg_uf,sg_partido,nr_candidato,nm_candidato,comp_rrd,comp_texto,comp_cod_ok,comp_cod_kf,vit_texto,qe_texto,vit_prefeito_rrd,vit_prefeito_ok,vit_distrital,qe_majoritario,qe_rrd,qe_prop_ok,eleito,vr_receita_recursos_partidos
2022,AC,PDT,1223,ADRIANA DA SILVA MELO,False,False,False,False,False,False,False,False,False,False,False,False,0,82588.0
2022,AC,PDT,1225,RAYNER DE ARAUJO NERI,False,False,False,False,False,False,False,False,False,False,False,False,0,107039.56
2022,AC,PDT,1227,EMIR JOSE NOGUEIRA MENDONÇA,False,False,False,False,False,False,False,False,False,False,False,False,0,28686.3
2022,AC,PDT,1234,JORGE LUIS SILVA E SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,17754.5
2022,AC,PDT,1277,ORLEILSON GONÇALVES CAMELI,False,False,False,False,False,False,False,False,False,False,False,False,0,400000.0
2022,AC,PMN,3322,JOSÉ RIBAMAR FERNANDES DE LIMA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AC,PMN,3344,ANTONIO DANTAS DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AC,PMN,3355,ROZANA SOUSA DO NASCIMENTO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AC,PODE,1900,ARTUR LIBORINIO DOS SANTOS LIMA NETO,False,False,False,False,False,False,False,False,False,False,False,False,0,360000.0
2022,AC,PODE,1909,IZABELLE ARAÚJO DO NASCIMENTO,False,False,False,False,False,False,False,False,False,False,False,False,0,487000.0
2022,AC,PODE,1910,LUDMILLA CRISTINA FERNANDES CAVALCANTE,False,False,False,False,False,False,False,False,False,False,False,False,0,385910.0
2022,AC,PODE,1911,LEILA MARIA HOLANDA DA CONCEIÇÃO,False,False,False,False,False,False,False,False,False,False,False,False,0,150000.0
2022,AC,PODE,1919,RODRIGO DAMASCENO CATAO,False,True,True,False,True,False,False,True,False,True,False,False,0,200000.0
2022,AC,PODE,1920,LUIZ GONZAGA DE LIMA REGO,True,True,True,True,False,True,False,False,False,False,True,True,0,250000.0
2022,AC,PODE,1933,MARCELO ALEXANDRE GANUM BIMBI,False,False,False,False,False,False,False,False,False,False,False,False,0,200000.0
2022,AC,PODE,1991,ISRAEL AQUILA RODRIGUES DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,100000.0
2022,AC,PODE,1999,BRUNO MORAES CARDOSO,False,False,False,False,False,False,False,False,False,False,False,False,0,300000.0
2022,AC,PP,1100,JOSÉ ADRIANO RIBEIRO DA SILVA,True,True,True,True,False,True,False,False,False,False,True,True,0,480000.0
2022,AC,PP,1101,MARIA DO SOCORRO NERI MEDEIROS DE SOUZA,False,False,False,False,False,False,False,False,False,False,False,False,1,1090000.0
2022,AC,PP,1106,SAMIR FIGUEIREDO BESTENE,False,False,False,False,False,False,False,False,False,False,False,False,0,480000.0
2022,AC,PP,1111,GEHLEN DINIZ ANDRADE,True,True,True,True,True,True,True,False,False,True,True,True,1,680000.0
2022,AC,PP,1122,JOSÉ ESTEPHAN BARBARY FILHO,False,True,True,False,True,False,False,True,False,True,False,False,1,480000.0
2022,AC,PP,1123,ELIATIAN DA SILVA NOGUEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,480000.0
2022,AC,PP,1133,MARIA SOCORRO SOARES DE OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,250000.0
2022,AC,PP,1144,EDSON BRAGA RODRIGUES,False,False,False,False,False,False,False,False,False,False,False,False,0,480000.0
2022,AC,PP,1177,GIRLENE DA SILVA TEIXEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,250000.0
2022,AC,PROS,9000,MARCOS FABRICIO DO NASCIMENTO TELLES,False,False,False,False,False,False,False,False,False,False,False,False,0,10000.0
2022,AC,PROS,9009,ANA PAULA DOS SANTOS SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,96448.0
2022,AC,PROS,9011,JONILSON CABRAL DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,20000.0
2022,AC,PROS,9033,ROGERIO BARROS DE LIMA,False,False,False,False,False,False,False,False,False,False,False,False,0,50042.0
2022,AC,PROS,9044,EDNA APARECIDA NANTES DE CASTRO,False,False,False,False,False,False,False,False,False,False,False,False,0,12378.0
2022,AC,PROS,9090,RAMÃO VIEIRA DE OLIVEIRA,True,True,True,True,False,True,False,False,False,False,True,True,0,
2022,AC,PROS,9099,WILLINGTON DE MORAIS FERREIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,30042.0
2022,AC,PSB,4000,FRANCISCO EVANDRO ROSAS DA COSTA,False,False,False,False,False,False,False,False,False,False,False,False,0,74342.95999999999
2022,AC,PSB,4004,RIZOMAR DOS SANTOS DE ARAÚJO,False,False,False,False,False,False,False,False,False,False,False,False,0,73402.95999999999
2022,AC,PSB,4040,THOR OLIVEIRA DANTAS,False,False,False,False,False,False,False,False,False,False,False,False,0,247462.97
2022,AC,PSB,4044,LÚBIA ARAÚJO DE LIMA,False,False,False,False,False,False,False,False,False,False,False,False,0,64359.31
2022,AC,PSB,4055,RUBBY DA SILVA RODRIGUES,False,False,False,False,False,False,False,False,False,False,False,False,0,77372.95999999999
2022,AC,PSB,4077,MARIA ROSINEIA DA SILVA FROTA,False,False,False,False,False,False,False,False,False,False,False,False,0,123362.95999999999
2022,AC,PSB,4088,QUELE CRISTINA OLIVEIRA DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,76562.95999999999
2022,AC,PSC,2000,CARLOS ALBERTO SILVA DO NASCIMENTO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AC,PSC,2020,JECE LUIZ DA SILVA FERREIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AC,PSC,2022,LUANA WELLY DA SILVA ARAUJO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AC,PSD,5500,MOISES BARROS DE MEDEIROS,False,False,False,False,False,False,False,False,False,False,False,False,0,173531.58000000002
2022,AC,PSD,5511,FRANCISCO DA SILVA PIYÃKO,False,False,False,False,False,False,False,False,False,False,False,False,0,173531.58000000002
2022,AC,PSD,5522,MARIA JESUITA ARRUDA DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,818020.0
2022,AC,PSD,5523,ROSANA SOUSA DO NASCIMENTO,True,True,True,True,False,True,False,False,False,False,True,True,0,700000.0
2022,AC,PSD,5533,SUELLEN CARLOS DA SILVA MORAIS,False,False,False,False,False,False,False,False,False,False,False,False,0,349860.0
2022,AC,PSD,5544,GESSI NASCIMENTO DA SILVA,False,False,True,False,False,False,False,False,False,True,False,False,0,147000.0
2022,AC,PSD,5555,SIRLENE OLIVEIRA DA CUNHA,False,False,False,False,False,False,False,False,False,False,False,False,0,366410.0
2022,AC,PSD,5577,CLERTON GASPAR DE SOUZA,False,False,False,False,False,False,False,False,False,False,False,False,0,173531.58000000002
2022,AC,PSD,5588,JOSE JUAREZ LEITÃO DOS SANTOS,True,True,True,True,True,True,False,True,False,True,True,True,0,176556.58000000002
2022,AC,PSDB,4500,MINORU MARTINS KINPARA,False,False,True,False,False,False,False,False,False,True,False,False,0,1801291.0
2022,AC,PSDB,4511,NORMANDO RODRIGUES SALES,True,True,True,True,False,True,False,False,False,False,True,True,0,830000.0
2022,AC,PSDB,4515,MARCIA MARIA SOUZA DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,131275.0
2022,AC,PSDB,4522,JOÃO RICARDO PERES LEORNE,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AC,PSDB,4533,JOSÉ MANOEL DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AC,PSDB,4545,SÉRGIO SEBASTIÃO DE BARROS,True,True,True,True,True,True,False,False,False,True,True,True,0,700000.0
2022,AC,PSDB,4555,LANNA CARMEN VAZ DE ARAUJO,False,False,False,False,False,False,False,False,False,False,False,False,0,2600000.0
2022,AC,PSOL,5011,JOSE DE SOUZA ROCHA,False,False,False,False,False,False,False,False,False,False,False,False,0,14155.6
2022,AC,PSOL,5012,WILLIAN DOS SANTOS FRANCA,False,False,False,False,False,False,False,False,False,False,False,False,0,42615.56
2022,AC,PSOL,5020,ROGÉRIO DA SILVA E SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,12805.6
2022,AC,PSOL,5022,MARIA CRISTINA LIMA CARUTA,False,False,False,False,False,False,False,False,False,False,False,False,0,18837.6
2022,AC,PSOL,5055,MARIA NILDA ROSA SAUL,False,False,False,False,False,False,False,False,False,False,False,False,0,18837.6
2022,AC,PT,1300,MARIA SANTIAGO DE LIMA,False,False,False,False,False,False,False,False,False,False,False,False,0,278670.0
2022,AC,PT,1312,HENRY ANTÔNIO SILVA NOGUEIRA,True,True,True,True,False,True,False,False,False,False,True,True,0,155230.0
2022,AC,PT,1313,FRANCIMAR FERNANDES DE ALBUQUERQUE,False,True,True,False,True,False,False,True,False,True,False,False,0,144930.0
2022,AC,PT,1314,IRENÍ HERCULANO UCHÔA MOURA,False,False,False,False,False,False,False,False,False,False,False,False,0,110000.0
2022,AC,PT,1331,LEONARDO CUNHA DE BRITO,True,True,True,True,True,True,False,False,False,False,True,True,0,1800000.0
2022,AC,PV,4333,MAURA MARIA DE AQUINO PENHA,False,False,False,False,False,False,False,False,False,False,False,False,0,100000.0
2022,AC,PV,4343,CLAUDIO EZEQUIEL PASSAMANI,True,True,True,True,False,True,False,False,False,False,True,True,0,172000.0
2022,AC,REDE,1800,IUNA BARROS CHAVES,False,False,False,False,False,False,False,False,False,False,False,False,0,31500.0
2022,AC,REDE,1818,NINAWA INU PEREIRA NUNES HUNI KUI,False,False,False,False,False,False,False,False,False,False,False,False,0,80000.0
2022,AC,REPUBLICANOS,1000,ANTÔNIA LUCILEIA CRUZ RAMOS CAMARA,True,True,True,True,True,True,False,False,False,False,True,True,1,2500000.0
2022,AC,REPUBLICANOS,1010,ROBERTO DUARTE JUNIOR,True,True,True,True,True,True,False,False,False,False,True,True,1,775000.0
2022,AC,REPUBLICANOS,1022,KEILIANE NUNES DE MELO CORDEIRO,False,False,False,False,False,False,False,False,False,False,False,False,0,1650000.0
2022,AC,REPUBLICANOS,1023,KATIANNY DA SILVA ARAÚJO,False,False,False,False,False,False,False,False,False,False,False,False,0,100000.0
2022,AC,REPUBLICANOS,1044,EUDEMIR GOMES BEZERRA,False,False,False,False,False,False,False,False,False,False,False,False,0,250000.0
2022,AC,REPUBLICANOS,1080,GERALDO ISRAEL MILANI DE NOGUEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,150000.0
2022,AC,REPUBLICANOS,1090,DIEGO PABLO PAZ GOMES,False,False,False,False,False,False,False,False,False,False,False,False,0,447820.0
2022,AC,SOLIDARIEDADE,7712,MARIA MIRLE DO NASCIMENTO CESAR DE SOUSA,False,False,False,False,False,False,False,False,False,False,False,False,0,101050.0
2022,AC,SOLIDARIEDADE,7727,ANDERSON LIMA DE ANDRADE BRITO,False,False,False,False,False,False,False,False,False,False,False,False,0,90320.0
2022,AC,SOLIDARIEDADE,7733,JESUS RODRIGUES DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,91775.0
2022,AC,SOLIDARIEDADE,7737,MARIA DAMAIRA AGUIAR DE SOUZA,False,False,False,False,False,False,False,False,False,False,False,False,0,69475.0
2022,AC,SOLIDARIEDADE,7770,ISNAILDA DE SOUZA DA SILVA GONDIM,False,False,False,False,False,False,False,False,False,False,False,False,0,137425.0
2022,AC,SOLIDARIEDADE,7777,LICIA MARA NASCIMENTO DE VASCONCELOS FIDELIS,False,False,False,False,False,False,False,False,False,False,False,False,0,133425.0
2022,AC,SOLIDARIEDADE,7788,EDIGLEY DE SOUZA ROSENDO,False,False,False,False,False,False,False,False,False,False,False,False,0,10050.0
2022,AC,SOLIDARIEDADE,7789,JOSÉ JANES GOMES DA SILVA,True,True,True,True,False,True,False,False,False,False,True,True,0,145335.0
2022,AC,SOLIDARIEDADE,7799,MAURICIO DINIZ LIMA,False,False,False,False,False,False,False,False,False,False,False,False,0,92315.0
2022,AC,UNIÃO,4401,LUIZ ANUTE DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,1300000.0
2022,AC,UNIÃO,4411,EMILIO VIRGILIO LIMA DE OLIVEIRA,True,True,True,True,False,True,False,False,False,False,True,True,0,800000.0
2022,AC,UNIÃO,4412,HIAMAR DE PAIVA PINHEIRO,False,False,False,False,False,False,False,False,False,False,False,False,0,800000.0
2022,AC,UNIÃO,4417,PEDRO VALERIO DE ARAUJO,False,False,False,False,False,False,False,False,False,False,False,False,0,1300000.0
2022,AC,UNIÃO,4422,ULYSSES FREITAS PEREIRA DE ARAUJO,False,False,True,False,False,False,False,False,False,True,False,False,1,1500000.0
2022,AC,UNIÃO,4444,FABIO GONÇALVES DE RUEDA,False,False,False,False,False,False,False,False,False,False,False,False,0,3025100.0
2022,AC,UNIÃO,4455,ROZIMEIRE RIBEIRO ANDRADE,True,True,True,True,True,True,False,False,False,False,True,True,1,1500000.0
2022,AC,UNIÃO,4477,MIRLA MORAES MIRANDA MARIANO,False,False,False,False,False,False,False,False,False,False,False,False,0,1300000.0
2022,AC,UNIÃO,4488,EDUARDO OVIDIO BORGES DE VELLOSO VIANNA,True,True,True,True,False,True,False,False,False,False,True,True,1,1500000.0
2022,AL,AGIR,3601,THYCIA FIRMINO RATTES,False,False,False,False,False,False,False,False,False,False,False,False,0,18000.0
2022,AL,AGIR,3611,JOSÉ ROBSON DOS SANTOS AMORIM,False,False,False,False,False,False,False,False,False,False,False,False,0,3000.0
2022,AL,AGIR,3612,JOSÉ GOMES ALVES,False,False,False,False,False,False,False,False,False,False,False,False,0,3000.0
2022,AL,AGIR,3614,JANAINA DE OLIVEIRA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AL,AGIR,3615,HEMERSON LEITE DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,3000.0
2022,AL,AGIR,3636,NAILTON VITOR DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AL,AGIR,3678,WAGNER ELIEZER CARDOSO DE MOURA,False,False,False,False,False,False,False,False,False,False,False,False,0,3000.0
2022,AL,AVANTE,7011,CLAUDIA GUEDES DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,100000.0
2022,AL,AVANTE,7012,CAIO LIMA DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,30000.0
2022,AL,AVANTE,7022,GERALDO CARDOSO DE OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,30000.0
2022,AL,AVANTE,7033,ALDAIR GONÇALVES DA FONSECA,False,False,False,False,False,False,False,False,False,False,False,False,0,40000.0
2022,AL,AVANTE,7044,LERIDA LOBO GOMES VITORINO,False,False,False,False,False,False,False,False,False,False,False,False,0,37250.0
2022,AL,AVANTE,7055,DEIVIDY CARLOS SANTOS FERREIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,130000.0
2022,AL,AVANTE,7070,LINDOMAR FERREIRA DE QUEIROZ,False,False,False,False,False,False,False,False,False,False,False,False,0,100000.0
2022,AL,AVANTE,7077,DANUBIA KARLA DA SILVA BARBOSA,False,False,False,False,False,False,False,False,False,False,False,False,0,21212.5
2022,AL,AVANTE,7090,TALES AZEVEDO FERREIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,33705.0
2022,AL,CIDADANIA,2323,JOSÉ REGIS BARROS CAVALCANTE,True,True,True,True,True,True,False,False,False,False,True,True,0,2261473.0
2022,AL,CIDADANIA,2345,ISABELLA CARLA SILVA GOUVEIA,False,False,False,False,False,False,False,False,False,False,False,False,0,200000.0
2022,AL,DC,2700,JOSIMAR FIRMINO DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,3996.0
2022,AL,DC,2727,EDIERSON GOMES DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,7116.0
2022,AL,MDB,1500,LAISE LIMA VIEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,700000.0
2022,AL,MDB,1510,RAFAEL DE GOES BRITO,False,False,False,False,False,False,False,False,False,False,False,False,1,400000.0
2022,AL,MDB,1511,SEVERINO DE LIRA PESSOA,True,True,True,True,True,True,False,False,False,False,True,True,0,2500000.0
2022,AL,MDB,1515,ISNALDO BULHÕES BARROS JÚNIOR,True,True,True,True,True,True,False,False,False,False,True,True,1,2542300.0
2022,AL,MDB,1516,MARCOS ANDRÉ RAMALHO MARTINS,True,True,True,True,False,True,False,False,False,False,True,True,0,528000.0
2022,AL,MDB,1551,FERNANDO ANTÔNIO MACEDO HOLANDA,False,False,False,False,False,False,False,False,False,False,False,False,0,400000.0
2022,AL,MDB,1555,SILVANIA BATINGA DE OLIVEIRA BARBOSA,False,False,False,False,False,False,False,False,False,False,False,False,0,550000.0
2022,AL,MDB,1566,MAURÍCIO QUINTELLA MALTA LESSA,True,True,True,True,True,True,False,False,False,True,True,True,0,528000.0
2022,AL,MDB,1588,JULLYENE CRISTINE LINS ROCHA,False,False,False,False,False,False,False,False,False,False,False,False,0,300000.0
2022,AL,MDB,1599,MANOEL GERAERTES ALVES CRUZ,True,True,True,True,True,False,True,True,False,True,True,False,0,400000.0
2022,AL,PATRIOTA,5100,SANDRO OLIVEIRA DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,40000.0
2022,AL,PATRIOTA,5111,ADEMARIO DE OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,55000.0
2022,AL,PATRIOTA,5117,ERICLES WAGNER DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,50000.0
2022,AL,PATRIOTA,5120,CÍCERO EDINALDO DE MENEZES,False,False,False,False,False,False,False,False,False,False,False,False,0,30000.0
2022,AL,PATRIOTA,5122,CARLOS SANDRO FERREIRA FREIRE,False,False,False,False,False,False,False,False,False,False,False,False,0,40000.0
2022,AL,PATRIOTA,5123,ARIELLE FERNANDES DUARTE,False,False,False,False,False,False,False,False,False,False,False,False,0,135000.0
2022,AL,PATRIOTA,5144,APOLONIA GOMES DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,10000.0
2022,AL,PATRIOTA,5151,VALGETAN FERREIRA DE OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,90000.0
2022,AL,PATRIOTA,5177,REGINA CELIA DE OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,50000.0
2022,AL,PCO,2929,MARINA NOBRE TENÓRIO CRISÓSTOMO,False,False,False,False,False,False,False,False,False,False,False,False,0,3000.0
2022,AL,PCO,2930,LEONARDO ARMANDO NUNES SOARES FILHO,False,False,False,False,False,False,False,False,False,False,False,False,0,3000.0
2022,AL,PDT,1200,ISAAC SILVA DE LIMA,False,False,False,False,False,False,False,False,False,False,False,False,0,60000.0
2022,AL,PDT,1209,LUIZ FERNANDES ALVES JÚNIOR,False,False,False,False,False,False,False,False,False,False,False,False,0,35000.0
2022,AL,PDT,1212,GERALDO CARVALHO DE OLIVEIRA NETO,False,False,False,False,False,False,False,False,False,False,False,False,0,49000.0
2022,AL,PDT,1213,ANDREA LUZ DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,62000.0
2022,AL,PDT,1218,VALDEMIR SOARES DE OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,15000.0
2022,AL,PDT,1222,LINDDA FLÁVIA MACHADO CANUTO CHAVES,False,False,False,False,False,False,False,False,False,False,False,False,0,80000.0
2022,AL,PDT,1224,EUCENIA MARIA VIEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,40000.0
2022,AL,PDT,1233,CICERO AURELIANO,False,False,False,False,False,False,False,False,False,False,False,False,0,63000.0
2022,AL,PDT,1234,CARLOS ANTONIO ALVES DE SOUZA,False,False,False,False,False,False,False,False,False,False,False,False,0,60000.0
2022,AL,PDT,1244,SERGIO FELISMINO DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,20000.0
2022,AL,PMB,3500,GILVAN DA SILVA MENEZES,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AL,PMB,3533,JAMMES STENIO SOBREIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AL,PMB,3535,JANILENE DUARTE DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AL,PMN,3300,MARIA JOSÉ DO NASCIMENTO SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,50000.0
2022,AL,PMN,3313,ISMAEL DAMIÃO DE OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,50000.0
2022,AL,PMN,3333,MARCELO ANTÔNIO DE ALBUQUERQUE CAVALCANTE,False,False,False,False,False,False,False,False,False,False,False,False,0,50000.0
2022,AL,PP,1100,GILVAN GOMES BARROS,True,True,True,True,True,True,False,False,False,False,True,True,0,2000000.0
2022,AL,PP,1111,ARTHUR CESAR PEREIRA DE LIRA,True,True,True,True,True,True,False,False,False,False,True,True,1,3150000.0
2022,AL,PP,1122,FLAVIO ANTONIO MORENO DA SILVA,True,False,True,True,False,False,False,False,False,True,True,False,0,1500000.0
2022,AL,PP,1123,MARLY RIBEIRO DE SOUZA APRIGIO,False,False,False,False,False,False,False,False,False,False,False,False,0,50000.0
2022,AL,PP,1133,JOAO VICTOR LOUREIRO PESSOA CATUNDA,False,False,False,False,False,False,False,False,False,False,False,False,0,2300000.0
2022,AL,PP,1144,MARIA DA CONCEIÇÃO TEIXEIRA TAVARES,False,True,True,False,True,False,False,True,False,True,False,False,0,1500000.0
2022,AL,PP,1155,DANIEL BARBOSA DE ALMEIDA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,1,2300000.0
2022,AL,PP,1177,LARA LIRA DE OMENA,False,False,False,False,False,False,False,False,False,False,False,False,0,1850000.0
2022,AL,PP,1190,FABIO MICHEY COSTA DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,1,1600000.0
2022,AL,PP,1199,MARX BELTRÃO LIMA SIQUEIRA,True,True,True,True,True,True,False,True,False,True,True,True,1,2500000.0
2022,AL,PROS,9011,ARYANA LALESKA SANTOS BARRETO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AL,PROS,9014,QUELPES OLIVEIRA DANTAS,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AL,PROS,9044,FABIANA OLIVEIRA DE SOUZA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AL,PROS,9055,RUANA BRENDA SALES DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AL,PROS,9077,IZAILDA MELO DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AL,PROS,9088,JOSE EVANDRO DOS SANTOS JUNIOR,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AL,PROS,9090,ROBERVAL CAVALCANTE DA GRAÇA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2022,AL,PSB,4000,CLEBER COSTA DE OLIVEIRA,True,True,True,True,False,True,False,False,False,False,True,True,0,300000.0
2022,AL,PSB,4004,AMANDA KAROLINE DE ANUCENA MENDONÇA,False,False,False,False,False,False,False,False,False,False,False,False,0,400000.0
2022,AL,PSB,4010,GEORGE LISBOA JÚNIOR,False,False,False,False,False,False,False,False,False,False,False,False,0,300000.0
2022,AL,PSB,4011,RODRIGO DE MELO LUZ,False,False,False,False,False,False,False,False,False,False,False,False,0,300000.0
