ano_eleicao,sg_uf,sg_partido,nr_candidato,dias_desde_inicio,dias_primeiro_repasse_base,vr_receita_recursos_partidos,primeira_data,total_janela,dias_recalculados,primeiro_repasse_confere,primeiro_repasse_corrigido,diferenca_recursos,total_diverge,recursos_fora_janela,residuo_apos_janela,total_reconciliado
2018,SP,PATRI,5108,11.0,,2697.5,2018-08-27,2697.5,11.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5109,1.0,,2157.7,2018-08-17,2157.7,1.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5110,20.0,,6342.5,2018-09-05,6342.5,20.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5113,28.0,,7100.0,2018-09-13,7100.0,28.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5114,0.0,,12197.5,2018-08-16,12197.5,0.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5116,19.0,,26730.0,2018-09-04,26730.0,19.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5118,13.0,,7172.7,2018-08-29,7172.7,13.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5119,0.0,,1170.5,2018-08-16,1170.5,0.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5120,6.0,,20100.0,2018-08-22,20100.0,6.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5121,35.0,,1700.0,2018-09-20,1700.0,35.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5122,20.0,,2997.5,2018-09-05,2997.5,20.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5123,20.0,,18392.0,2018-09-05,18392.0,20.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5124,18.0,,2210.5,2018-09-03,2210.5,18.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5125,9.0,,100.0,2018-08-25,100.0,9.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5126,1.0,,4377.5,2018-08-17,4377.5,1.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5128,25.0,,2575.0,2018-09-10,2575.0,25.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5131,21.0,,3000.0,2018-09-06,3000.0,21.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5132,11.0,,1070.5,2018-08-27,1070.5,11.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5133,20.0,,16000.0,2018-09-05,16000.0,20.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5134,21.0,,1215.5,2018-09-06,1215.5,21.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5136,21.0,,1670.5,2018-09-06,1670.5,21.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5137,27.0,,400.0,2018-09-12,400.0,27.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5138,20.0,,4847.5,2018-09-05,4847.5,20.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5139,27.0,,1860.0,2018-09-12,1860.0,27.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5140,13.0,,1447.5,2018-08-29,1447.5,13.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5141,11.0,,26896.7,2018-08-27,26896.7,11.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5142,11.0,,1957.5,2018-08-27,1957.5,11.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5144,11.0,,1294.5,2018-08-27,1294.5,11.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5145,44.0,,4692.0,2018-09-29,4692.0,44.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5147,18.0,,10400.0,2018-09-03,10400.0,18.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5151,0.0,,1386053.0,2018-08-16,1386053.0,0.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5152,18.0,,19910.0,2018-09-03,19910.0,18.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5153,21.0,,3097.5,2018-09-06,3097.5,21.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5154,1.0,,1095.5,2018-08-17,1095.5,1.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5155,13.0,,27625.4,2018-08-29,27625.4,13.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5156,26.0,,31190.0,2018-09-11,31190.0,26.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5157,18.0,,2387.5,2018-09-03,2387.5,18.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5159,0.0,,1727.5,2018-08-16,1727.5,0.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5161,1.0,,11470.5,2018-08-17,11470.5,1.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5163,7.0,,400.0,2018-08-23,400.0,7.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5164,18.0,,16110.5,2018-09-03,16110.5,18.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5165,13.0,,2079.5,2018-08-29,2079.5,13.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5166,15.0,,92600.0,2018-08-31,92600.0,15.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5167,1.0,,18551.5,2018-08-17,18551.5,1.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5170,12.0,,58000.0,2018-08-28,58000.0,12.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5171,0.0,,10355.0,2018-08-16,10355.0,0.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5172,27.0,,1670.0,2018-09-12,1670.0,27.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5174,35.0,,75100.0,2018-09-20,75100.0,35.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5175,11.0,,1070.5,2018-08-27,1070.5,11.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5176,11.0,,103637.7,2018-08-27,103637.7,11.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5179,13.0,,1627.5,2018-08-29,1627.5,13.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5180,1.0,,1364.0,2018-08-17,1364.0,1.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5182,11.0,,5778.5,2018-08-27,5778.5,11.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5183,11.0,,1070.5,2018-08-27,1070.5,11.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5185,6.0,,100.0,2018-08-22,100.0,6.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5186,20.0,,5980.0,2018-09-05,5980.0,20.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5187,1.0,,12241.0,2018-08-17,12241.0,1.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5188,13.0,,76057.7,2018-08-29,76057.7,13.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5189,14.0,,233072.5,2018-08-30,233072.5,14.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5190,14.0,,2242.5,2018-08-30,2242.5,14.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5191,13.0,,10815.5,2018-08-29,10815.5,13.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5192,11.0,,1325.0,2018-08-27,1325.0,11.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5193,11.0,,27800.5,2018-08-27,27800.5,11.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5194,46.0,,400.0,2018-10-01,400.0,46.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5195,20.0,,3295.0,2018-09-05,3295.0,20.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5196,27.0,,1770.5,2018-09-12,1770.5,27.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5197,26.0,,6178.5,2018-09-11,6178.5,26.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5198,0.0,,223857.7,2018-08-16,223857.7,0.0,True,True,0.0,False,0.0,0.0,True
2018,SP,PATRI,5199,7.0,,152057.7,2018-08-23,132057.7,7.0,True,True,-20000.0,True,20000.0,0.0,True
2018,SP,PC do B,6565,8.0,8.0,1049136.63,2018-08-24,1049135.48,8.0,True,False,-1.1499999999068677,True,1.15,9.313216864370588e-11,True
2018,SP,PDT,1234,26.0,26.0,200000.0,2018-09-11,150000.0,26.0,True,False,-50000.0,True,50000.0,0.0,True
2018,SP,PODE,1919,6.0,6.0,2030159.55,2018-08-22,2008198.21,6.0,True,False,-21961.340000000084,True,21961.34,-8.36735125631094e-11,True
2018,SP,PODE,1999,7.0,7.0,981000.0,2018-08-23,975000.0,7.0,True,False,-6000.0,True,6000.0,0.0,True
2018,SP,PPL,5423,39.0,39.0,3000.0,2018-09-24,1000.0,39.0,True,False,-2000.0,True,2000.0,0.0,True
2018,SP,PPL,5444,43.0,43.0,7960.0,2018-09-28,1980.0,43.0,True,False,-5980.0,True,5980.0,0.0,True
2018,SP,PPS,2323,8.0,8.0,1368141.31,2018-08-24,1368128.11,8.0,True,False,-13.199999999953434,True,13.2,4.6565418188038166e-11,True
2018,SP,PR,2210,7.0,7.0,46356.5,2018-08-23,43356.5,7.0,True,False,-3000.0,True,3000.0,0.0,True
2018,SP,PR,2217,6.0,6.0,34182.0,2018-08-22,31182.0,6.0,True,False,-3000.0,True,3000.0,0.0,True
2018,SP,PR,2223,15.0,15.0,14509.11,2018-08-31,11509.11,15.0,True,False,-3000.0,True,3000.0,0.0,True
2018,SP,PR,2227,6.0,6.0,119058.5,2018-08-22,117558.5,6.0,True,False,-1500.0,True,1500.0,0.0,True
2018,SP,PR,2233,5.0,5.0,2091765.71,2018-08-21,2086765.71,5.0,True,False,-5000.0,True,5000.0,0.0,True
2018,SP,PR,2255,5.0,5.0,1756765.71,2018-08-21,1606765.71,5.0,True,False,-150000.0,True,150000.0,0.0,True
2018,SP,PR,2277,12.0,12.0,1912383.75,2018-08-28,1847383.75,12.0,True,False,-65000.0,True,65000.0,0.0,True
2018,SP,PRB,1008,7.0,7.0,116826.45,2018-08-23,109840.95,7.0,True,False,-6985.5,True,6985.5,0.0,True
2018,SP,PRB,1010,4.0,4.0,2480399.0,2018-08-20,2463399.0,4.0,True,False,-17000.0,True,17000.0,0.0,True
2018,SP,PRB,1021,6.0,6.0,11743.01,2018-08-22,9225.5,6.0,True,False,-2517.51,True,2517.51,0.0,True
2018,SP,PRB,1061,17.0,17.0,229343.8,2018-09-02,203243.8,17.0,True,False,-26100.0,True,26100.0,0.0,True
2018,SP,PRB,1087,6.0,6.0,1421346.62,2018-08-22,1183518.3,6.0,True,False,-237828.32000000007,True,237828.32,-5.820766091346741e-11,True
2018,SP,PRP,4410,35.0,35.0,99800.0,2018-09-20,50000.0,35.0,True,False,-49800.0,True,49800.0,0.0,True
2018,SP,PRP,4477,12.0,12.0,249000.0,2018-08-28,209000.0,12.0,True,False,-40000.0,True,40000.0,0.0,True
2018,SP,PSD,5500,18.0,18.0,1200000.0,2018-09-03,1050000.0,18.0,True,False,-150000.0,True,150000.0,0.0,True
2018,SP,PSDB,4567,21.0,21.0,420000.0,2018-09-06,400000.0,21.0,True,False,-20000.0,True,20000.0,0.0,True
2018,SP,PSDB,4586,4.0,4.0,1220000.0,2018-08-20,1120000.0,4.0,True,False,-100000.0,True,100000.0,0.0,True
2018,SP,PSOL,5000,1.0,1.0,110080.92,2018-08-17,108580.92,1.0,True,False,-1500.0,True,1500.0,0.0,True
2018,SP,PSOL,5010,21.0,21.0,1890.0,2018-09-06,1465.0,21.0,True,False,-425.0,True,425.0,0.0,True
2018,SP,PSOL,5047,6.0,6.0,23769.93,2018-08-22,23752.08,6.0,True,False,-17.849999999998545,True,17.85,1.4566126083082054e-12,True
2018,SP,PT,1313,11.0,11.0,902809.43,2018-08-27,902796.23,11.0,True,False,-13.20000000006985,True,13.2,-6.984990363889665e-11,True
2018,SP,PV,4343,8.0,8.0,1425013.2,2018-08-24,1425000.0,8.0,True,False,-13.199999999953434,True,13.2,4.6565418188038166e-11,True
2018,SP,PV,4388,14.0,14.0,40709.66,2018-08-30,39996.7,14.0,True,False,-712.9600000000064,True,712.96,-6.366462912410498e-12,True
2018,SP,SOLIDARIEDADE,7778,1.0,1.0,10329.86,2018-08-17,10283.66,1.0,True,False,-46.20000000000073,True,46.2,-7.247535904753022e-13,True
2018,TO,DEM,2580,6.0,6.0,1978658.0,2018-08-22,1898758.0,6.0,True,False,-79900.0,True,79900.0,0.0,True
2018,TO,MDB,1511,8.0,8.0,2360000.0,2018-08-24,2310000.0,8.0,True,False,-50000.0,True,50000.0,0.0,True
2018,TO,PATRI,5120,22.0,,8312.0,2018-09-07,8312.0,22.0,True,True,0.0,False,0.0,0.0,True
2018,TO,PDT,1234,46.0,46.0,7500.0,2018-10-01,6500.0,46.0,True,False,-1000.0,True,1000.0,0.0,True
2018,TO,PP,1145,8.0,8.0,1756302.35,2018-08-24,1746997.5,8.0,True,False,-9304.850000000093,True,9304.85,-9.276845958083868e-11,True
2018,TO,SOLIDARIEDADE,7700,13.0,13.0,887252.0,2018-08-29,875000.0,13.0,True,False,-12252.0,True,12252.0,0.0,True
2022,AC,MDB,1512,13.0,13.0,124307.0,2022-08-29,124257.0,13.0,True,False,-50.0,True,50.0,0.0,True
2022,AC,MDB,1555,7.0,7.0,2577602.0,2022-08-23,2564450.0,7.0,True,False,-13152.0,True,13152.0,0.0,True
2022,AC,MDB,1568,13.0,13.0,77098.5,2022-08-29,77065.0,13.0,True,False,-33.5,True,33.5,0.0,True
2022,AC,PDT,1212,8.0,8.0,1400000.0,2022-08-24,1200000.0,8.0,True,False,-200000.0,True,200000.0,0.0,True
2022,AC,PDT,1222,15.0,15.0,37000.4,2022-08-31,36984.4,15.0,True,False,-16.0,True,16.0,0.0,True
2022,AC,PDT,1227,21.0,21.0,28686.3,2022-09-06,28669.6,21.0,True,False,-16.700000000000728,True,16.7,-7.283063041541027e-13,True
2022,AC,PDT,1234,27.0,27.0,17754.5,2022-09-12,17743.5,27.0,True,False,-11.0,True,11.0,0.0,True
2022,AC,PODE,1910,23.0,23.0,385910.0,2022-09-08,300000.0,23.0,True,False,-85910.0,True,85910.0,0.0,True
2022,AC,PSB,4040,10.0,10.0,247462.97,2022-08-26,247462.96,10.0,True,False,-0.010000000009313226,True,0.01,-9.313225537987968e-12,True
2022,AC,PSB,4044,10.0,10.0,64359.31,2022-08-26,64342.96,10.0,True,False,-16.349999999998545,True,16.35,1.4566126083082054e-12,True
2022,AC,PSDB,4500,3.0,3.0,1801291.0,2022-08-19,1801275.0,3.0,True,False,-16.0,True,16.0,0.0,True
2022,AC,PSDB,4515,23.0,23.0,131275.0,2022-09-08,130000.0,23.0,True,False,-1275.0,True,1275.0,0.0,True
2022,AC,UNIÃO,4444,1.0,1.0,3025100.0,2022-08-17,2800000.0,1.0,True,False,-225100.0,True,225100.0,0.0,True
2022,AL,AGIR,3601,43.0,43.0,18000.0,2022-09-28,3000.0,43.0,True,False,-15000.0,True,15000.0,0.0,True
2022,AL,MDB,1515,9.0,9.0,2542300.0,2022-08-25,2500000.0,9.0,True,False,-42300.0,True,42300.0,0.0,True
2022,AL,PSB,4040,14.0,14.0,1462000.0,2022-08-30,1400000.0,14.0,True,False,-62000.0,True,62000.0,0.0,True
2022,AL,UNIÃO,4444,6.0,6.0,2073549.72,2022-08-22,2008549.72,6.0,True,False,-65000.0,True,65000.0,0.0,True
2022,AM,MDB,1522,0.0,0.0,643113.35,2022-08-16,641836.43,0.0,True,False,-1276.9199999999255,True,1276.92,7.457856554538012e-11,True
2022,AM,PATRIOTA,5111,13.0,13.0,305930.0,2022-08-29,302930.0,13.0,True,False,-3000.0,True,3000.0,0.0,True
2022,AM,PMN,3344,21.0,21.0,60050.0,2022-09-06,60000.0,21.0,True,False,-50.0,True,50.0,0.0,True
2022,AM,PSC,2020,24.0,24.0,4027.0,2022-09-09,27.0,24.0,True,False,-4000.0,True,4000.0,0.0,True
2022,AM,PSD,5525,7.0,7.0,1662500.0,2022-08-23,1600000.0,7.0,True,False,-62500.0,True,62500.0,0.0,True
2022,AM,UNIÃO,4444,1.0,1.0,2639313.7,2022-08-17,2624313.7,1.0,True,False,-15000.0,True,15000.0,0.0,True
2022,AP,PDT,1212,3.0,3.0,519660.0,2022-08-19,234660.0,3.0,True,False,-285000.0,True,285000.0,0.0,True
2022,AP,PDT,1222,3.0,3.0,262060.0,2022-08-19,241060.0,3.0,True,False,-21000.0,True,21000.0,0.0,True
2022,BA,AGIR,3608,,,26000.0,,,,True,False,-26000.0,True,26000.0,0.0,True
2022,BA,AGIR,3643,,,10000.0,,,,True,False,-10000.0,True,10000.0,0.0,True
2022,BA,AVANTE,7070,6.0,6.0,776000.0,2022-08-22,700000.0,6.0,True,False,-76000.0,True,76000.0,0.0,True
2022,BA,CIDADANIA,2300,10.0,10.0,2114555.15,2022-08-26,2114295.92,10.0,True,False,-259.2299999999814,True,259.23,1.864464138634503e-11,True
2022,BA,MDB,1555,10.0,10.0,384808.47,2022-08-26,284808.47,10.0,True,False,-100000.0,True,100000.0,0.0,True
2022,BA,PP,1122,2.0,2.0,2450000.0,2022-08-18,2250000.0,2.0,True,False,-200000.0,True,200000.0,0.0,True
2022,BA,PSC,2020,3.0,3.0,780300.0,2022-08-19,775000.0,3.0,True,False,-5300.0,True,5300.0,0.0,True
2022,BA,PSC,2021,15.0,15.0,65850.0,2022-08-31,65000.0,15.0,True,False,-850.0,True,850.0,0.0,True
2022,BA,PSC,2023,13.0,13.0,45850.0,2022-08-29,45000.0,13.0,True,False,-850.0,True,850.0,0.0,True
2022,BA,PSC,2035,17.0,17.0,45830.0,2022-09-02,45000.0,17.0,True,False,-830.0,True,830.0,0.0,True
2022,BA,PSC,2066,,,5000.0,,,,True,False,-5000.0,True,5000.0,0.0,True
2022,BA,PT,1323,3.0,3.0,1828234.65,2022-08-19,1708234.65,3.0,True,False,-120000.0,True,120000.0,0.0,True
2022,BA,REPUBLICANOS,1010,14.0,14.0,1098042.42,2022-08-30,1090705.53,14.0,True,False,-7336.889999999898,True,7336.89,1.0277290130034089e-10,True
2022,BA,SOLIDARIEDADE,7703,7.0,7.0,55272.73,2022-08-23,55090.91,7.0,True,False,-181.8199999999997,True,181.82,2.8421709430404007e-13,True
2022,BA,SOLIDARIEDADE,7707,8.0,8.0,60272.729999999996,2022-08-24,60090.91,8.0,True,False,-181.81999999999243,True,181.82,7.560174708487466e-12,True
2022,BA,SOLIDARIEDADE,7710,7.0,7.0,340181.82,2022-08-23,270181.82,7.0,True,False,-70000.0,True,70000.0,0.0,True
2022,BA,SOLIDARIEDADE,7712,3.0,3.0,170272.73,2022-08-19,170090.91,3.0,True,False,-181.82000000000698,True,181.82,-6.991740519879386e-12,True
2022,BA,SOLIDARIEDADE,7713,8.0,8.0,20181.82,2022-08-24,20000.0,8.0,True,False,-181.8199999999997,True,181.82,2.8421709430404007e-13,True
2022,BA,SOLIDARIEDADE,7714,9.0,9.0,20181.82,2022-08-25,20000.0,9.0,True,False,-181.8199999999997,True,181.82,2.8421709430404007e-13,True
2022,BA,SOLIDARIEDADE,7715,15.0,15.0,50181.82,2022-08-31,50000.0,15.0,True,False,-181.8199999999997,True,181.82,2.8421709430404007e-13,True
2022,BA,SOLIDARIEDADE,7721,8.0,8.0,20181.82,2022-08-24,20000.0,8.0,True,False,-181.8199999999997,True,181.82,2.8421709430404007e-13,True
2022,BA,SOLIDARIEDADE,7722,7.0,7.0,50761.82,2022-08-23,50580.0,7.0,True,False,-181.8199999999997,True,181.82,2.8421709430404007e-13,True
2022,BA,SOLIDARIEDADE,7737,45.0,45.0,20181.82,2022-09-30,20000.0,45.0,True,False,-181.8199999999997,True,181.82,2.8421709430404007e-13,True
2022,BA,SOLIDARIEDADE,7744,7.0,7.0,80181.82,2022-08-23,80000.0,7.0,True,False,-181.82000000000698,True,181.82,-6.991740519879386e-12,True
2022,BA,SOLIDARIEDADE,7763,15.0,15.0,50272.73,2022-08-31,50090.91,15.0,True,False,-181.8199999999997,True,181.82,2.8421709430404007e-13,True
2022,BA,SOLIDARIEDADE,7767,13.0,13.0,70181.82,2022-08-29,70000.0,13.0,True,False,-181.82000000000698,True,181.82,-6.991740519879386e-12,True
2022,BA,SOLIDARIEDADE,7777,7.0,7.0,500272.73,2022-08-23,500000.0,7.0,True,False,-272.7299999999814,True,272.73,1.864464138634503e-11,True
2022,BA,SOLIDARIEDADE,7780,3.0,3.0,40181.82,2022-08-19,40000.0,3.0,True,False,-181.8199999999997,True,181.82,2.8421709430404007e-13,True
2022,BA,SOLIDARIEDADE,7788,10.0,10.0,65272.73,2022-08-26,65090.91,10.0,True,False,-181.8199999999997,True,181.82,2.8421709430404007e-13,True
2022,BA,SOLIDARIEDADE,7789,13.0,13.0,180181.82,2022-08-29,180000.0,13.0,True,False,-181.82000000000698,True,181.82,-6.991740519879386e-12,True
2022,BA,SOLIDARIEDADE,7790,7.0,7.0,20272.73,2022-08-23,20090.91,7.0,True,False,-181.8199999999997,True,181.82,2.8421709430404007e-13,True
2022,BA,SOLIDARIEDADE,7799,8.0,8.0,20272.73,2022-08-24,20090.91,8.0,True,False,-181.8199999999997,True,181.82,2.8421709430404007e-13,True
2022,BA,UNIÃO,4432,15.0,15.0,550000.0,2022-08-31,500000.0,15.0,True,False,-50000.0,True,50000.0,0.0,True
2022,BA,UNIÃO,4433,3.0,3.0,2911764.7,2022-08-19,2861764.7,3.0,True,False,-50000.0,True,50000.0,0.0,True
2022,BA,UNIÃO,4440,3.0,3.0,1636764.8,2022-08-19,1091764.8,3.0,True,False,-545000.0,True,545000.0,0.0,True
2022,CE,MDB,1533,3.0,3.0,2672282.84,2022-08-19,2658782.84,3.0,True,False,-13500.0,True,13500.0,0.0,True
2022,CE,PDT,1213,13.0,13.0,1400000.0,2022-08-29,1200000.0,13.0,True,False,-200000.0,True,200000.0,0.0,True
2022,CE,PDT,1234,8.0,8.0,1334170.0,2022-08-24,1200000.0,8.0,True,False,-134170.0,True,134170.0,0.0,True
2022,CE,PDT,1255,29.0,29.0,30000.0,2022-09-14,25000.0,29.0,True,False,-5000.0,True,5000.0,0.0,True
2022,CE,PMB,3500,,,2000.0,,,,True,False,-2000.0,True,2000.0,0.0,True
2022,CE,PMB,3511,,,2200.0,,,,True,False,-2200.0,True,2200.0,0.0,True
2022,CE,PMB,3535,,,2000.0,,,,True,False,-2000.0,True,2000.0,0.0,True
2022,CE,PMB,3550,,,2000.0,,,,True,False,-2000.0,True,2000.0,0.0,True
2022,CE,PMB,3555,,,2200.0,,,,True,False,-2200.0,True,2200.0,0.0,True
2022,CE,PMB,3556,,,2000.0,,,,True,False,-2000.0,True,2000.0,0.0,True
2022,CE,PMB,3570,,,2200.0,,,,True,False,-2200.0,True,2200.0,0.0,True
2022,CE,PMB,3588,,,2200.0,,,,True,False,-2200.0,True,2200.0,0.0,True
2022,DF,PC do B,6565,0.0,0.0,484185.16000000003,2022-08-16,371385.16000000003,0.0,True,False,-112800.0,True,112800.0,0.0,True
2022,DF,PC do B,6599,0.0,0.0,239710.22999999998,2022-08-16,169210.22999999998,0.0,True,False,-70500.0,True,70500.0,0.0,True
2022,DF,PDT,1200,14.0,14.0,41350.0,2022-08-30,40150.0,14.0,True,False,-1200.0,True,1200.0,0.0,True
2022,DF,PDT,1222,14.0,14.0,30750.0,2022-08-30,30150.0,14.0,True,False,-600.0,True,600.0,0.0,True
2022,DF,PSB,4040,7.0,7.0,2551535.35,2022-08-23,2530882.35,7.0,True,False,-20653.0,True,20653.0,0.0,True
2022,DF,PT,1313,0.0,0.0,415950.0,2022-08-16,411950.0,0.0,True,False,-4000.0,True,4000.0,0.0,True
2022,DF,PT,1331,3.0,3.0,2313500.0,2022-08-19,2310000.0,3.0,True,False,-3500.0,True,3500.0,0.0,True
2022,DF,PT,1361,0.0,0.0,730627.73,2022-08-16,726627.73,0.0,True,False,-4000.0,True,4000.0,0.0,True
2022,DF,PV,4321,15.0,15.0,173527.0,2022-08-31,156827.0,15.0,True,False,-16700.0,True,16700.0,0.0,True
2022,DF,REDE,1800,9.0,9.0,213860.01,2022-08-25,210266.01,9.0,True,False,-3594.0,True,3594.0,0.0,True
2022,DF,REPUBLICANOS,1000,10.0,10.0,544425.93,2022-08-26,515375.93000000005,10.0,True,False,-29050.0,True,29050.0,0.0,True
2022,DF,REPUBLICANOS,1010,2.0,2.0,1128826.03,2022-08-18,1102126.03,2.0,True,False,-26700.0,True,26700.0,0.0,True
2022,ES,PATRIOTA,5151,23.0,23.0,927500.0,2022-09-08,867500.0,23.0,True,False,-60000.0,True,60000.0,0.0,True
2022,ES,PDT,1212,1.0,1.0,1671200.0,2022-08-17,1205200.0,1.0,True,False,-466000.0,True,466000.0,0.0,True
2022,ES,UNIÃO,4444,0.0,0.0,1705682.0,2022-08-16,1645682.0,0.0,True,False,-60000.0,True,60000.0,0.0,True
2022,GO,AGIR,3690,17.0,17.0,91260.5,2022-09-02,75860.5,17.0,True,False,-15400.0,True,15400.0,0.0,True
2022,GO,MDB,1505,23.0,23.0,707027.72,2022-09-08,704027.72,23.0,True,False,-3000.0,True,3000.0,0.0,True
2022,GO,MDB,1540,10.0,10.0,514774.79000000004,2022-08-26,507774.79,10.0,True,False,-7000.000000000058,True,7000.0,-5.820766091346741e-11,True
2022,GO,MDB,1555,28.0,28.0,1041027.72,2022-09-13,1008027.72,28.0,True,False,-33000.0,True,33000.0,0.0,True
2022,GO,PDT,1212,8.0,8.0,2646500.0,2022-08-24,1200000.0,8.0,True,False,-1446500.0,True,1446500.0,0.0,True
2022,GO,PDT,1213,15.0,15.0,80000.0,2022-08-31,50000.0,15.0,True,False,-30000.0,True,30000.0,0.0,True
2022,GO,PDT,1233,16.0,16.0,150000.0,2022-09-01,100000.0,16.0,True,False,-50000.0,True,50000.0,0.0,True
2022,GO,PDT,1234,15.0,15.0,507875.0,2022-08-31,501875.0,15.0,True,False,-6000.0,True,6000.0,0.0,True
2022,GO,PP,1100,15.0,15.0,102588.20999999999,2022-08-31,90000.0,15.0,True,False,-12588.209999999992,True,12588.21,7.275957614183426e-12,True
2022,GO,PP,1110,14.0,14.0,993240.85,2022-08-30,904568.0,14.0,True,False,-88672.84999999998,True,88672.85,2.9103830456733704e-11,True
2022,GO,PP,1111,3.0,3.0,2087137.5,2022-08-19,1977137.5,3.0,True,False,-110000.0,True,110000.0,0.0,True
2022,GO,PP,1112,13.0,13.0,79983.0,2022-08-29,70000.0,13.0,True,False,-9983.0,True,9983.0,0.0,True
2022,GO,PP,1123,3.0,3.0,2179505.5,2022-08-19,1979505.5,3.0,True,False,-200000.0,True,200000.0,0.0,True
2022,GO,PP,1144,7.0,7.0,700527.5,2022-08-23,700000.0,7.0,True,False,-527.5,True,527.5,0.0,True
2022,GO,PP,1193,17.0,17.0,1071942.73,2022-09-02,950125.0,17.0,True,False,-121817.72999999998,True,121817.73,1.4551915228366852e-11,True
2022,GO,PRTB,2828,24.0,24.0,35032.0,2022-09-09,35000.0,24.0,True,False,-32.0,True,32.0,0.0,True
2022,GO,SOLIDARIEDADE,7700,3.0,3.0,512000.0,2022-08-19,500000.0,3.0,True,False,-12000.0,True,12000.0,0.0,True
2022,GO,SOLIDARIEDADE,7707,3.0,3.0,336000.0,2022-08-19,330000.0,3.0,True,False,-6000.0,True,6000.0,0.0,True
